,realtime_start,date,value
284,1960-03-15 00:00:00,1957-06-01 00:00:00,4.4
285,1961-02-09 00:00:00,1957-06-01 00:00:00,4.3
286,1960-03-15 00:00:00,1957-07-01 00:00:00,4.2
287,1960-03-15 00:00:00,1957-08-01 00:00:00,4.2
288,1967-02-09 00:00:00,1957-08-01 00:00:00,4.1
289,1960-03-15 00:00:00,1957-09-01 00:00:00,4.5
290,1964-02-06 00:00:00,1957-09-01 00:00:00,4.4
291,1960-03-15 00:00:00,1957-10-01 00:00:00,4.7
292,1961-02-09 00:00:00,1957-10-01 00:00:00,4.6
293,1964-02-06 00:00:00,1957-10-01 00:00:00,4.5
294,1960-03-15 00:00:00,1957-11-01 00:00:00,5.2
295,1961-02-09 00:00:00,1957-11-01 00:00:00,5.1
296,1964-02-06 00:00:00,1957-11-01 00:00:00,5.2
297,1967-02-09 00:00:00,1957-11-01 00:00:00,5.1
298,1960-03-15 00:00:00,1957-12-01 00:00:00,5.3
299,1961-02-09 00:00:00,1957-12-01 00:00:00,5.2
300,1960-03-15 00:00:00,1958-01-01 00:00:00,5.8
301,1961-02-09 00:00:00,1958-01-01 00:00:00,5.7
302,1962-01-31 00:00:00,1958-01-01 00:00:00,5.8
303,1960-03-15 00:00:00,1958-02-01 00:00:00,6.5
304,1961-02-09 00:00:00,1958-02-01 00:00:00,6.4
305,1962-01-31 00:00:00,1958-02-01 00:00:00,6.5
306,1964-02-06 00:00:00,1958-02-01 00:00:00,6.4
307,1960-03-15 00:00:00,1958-03-01 00:00:00,6.8
308,1961-02-09 00:00:00,1958-03-01 00:00:00,6.7
309,1960-03-15 00:00:00,1958-04-01 00:00:00,7.2
310,1961-02-09 00:00:00,1958-04-01 00:00:00,7.3
311,1962-01-31 00:00:00,1958-04-01 00:00:00,7.4
312,1960-03-15 00:00:00,1958-05-01 00:00:00,7.2
313,1961-02-09 00:00:00,1958-05-01 00:00:00,7.3
314,1962-01-31 00:00:00,1958-05-01 00:00:00,7.4
315,1960-03-15 00:00:00,1958-06-01 00:00:00,7.0
316,1961-02-09 00:00:00,1958-06-01 00:00:00,7.3
317,1960-03-15 00:00:00,1958-07-01 00:00:00,7.3
318,1961-02-09 00:00:00,1958-07-01 00:00:00,7.5
319,1960-03-15 00:00:00,1958-08-01 00:00:00,7.5
320,1963-03-07 00:00:00,1958-08-01 00:00:00,7.4
321,1960-03-15 00:00:00,1958-09-01 00:00:00,7.2
322,1963-03-07 00:00:00,1958-09-01 00:00:00,7.1
323,1960-03-15 00:00:00,1958-10-01 00:00:00,7.1
324,1961-02-09 00:00:00,1958-10-01 00:00:00,6.9
325,1962-01-31 00:00:00,1958-10-01 00:00:00,6.8
326,1967-02-09 00:00:00,1958-10-01 00:00:00,6.7
327,1960-03-15 00:00:00,1958-11-01 00:00:00,6.2
328,1961-02-09 00:00:00,1958-11-01 00:00:00,6.1
329,1964-02-06 00:00:00,1958-11-01 00:00:00,6.2
330,1960-03-15 00:00:00,1958-12-01 00:00:00,6.4
331,1961-02-09 00:00:00,1958-12-01 00:00:00,6.3
332,1962-01-31 00:00:00,1958-12-01 00:00:00,6.2
333,1960-03-15 00:00:00,1959-01-01 00:00:00,6.0
334,1960-03-15 00:00:00,1959-02-01 00:00:00,5.9
335,1961-02-09 00:00:00,1959-02-01 00:00:00,5.8
336,1962-01-31 00:00:00,1959-02-01 00:00:00,5.9
337,1963-03-07 00:00:00,1959-02-01 00:00:00,6.0
338,1964-02-06 00:00:00,1959-02-01 00:00:00,5.9
339,1960-03-15 00:00:00,1959-03-01 00:00:00,5.7
340,1962-01-31 00:00:00,1959-03-01 00:00:00,5.6
341,1960-03-15 00:00:00,1959-04-01 00:00:00,5.1
342,1961-02-09 00:00:00,1959-04-01 00:00:00,5.2
343,1964-02-06 00:00:00,1959-04-01 00:00:00,5.3
344,1967-02-09 00:00:00,1959-04-01 00:00:00,5.2
345,1960-03-15 00:00:00,1959-05-01 00:00:00,4.9
346,1961-02-09 00:00:00,1959-05-01 00:00:00,5.0
347,1962-01-31 00:00:00,1959-05-01 00:00:00,5.1
348,1960-03-15 00:00:00,1959-06-01 00:00:00,5.1
349,1961-02-09 00:00:00,1959-06-01 00:00:00,5.0
350,1963-03-07 00:00:00,1959-06-01 00:00:00,5.1
351,1964-02-06 00:00:00,1959-06-01 00:00:00,5.0
352,1960-03-15 00:00:00,1959-07-01 00:00:00,5.1
353,1961-02-09 00:00:00,1959-07-01 00:00:00,5.2
354,1962-01-31 00:00:00,1959-07-01 00:00:00,5.1
355,1963-03-07 00:00:00,1959-07-01 00:00:00,5.2
356,1967-02-09 00:00:00,1959-07-01 00:00:00,5.1
357,1960-03-15 00:00:00,1959-08-01 00:00:00,5.4
358,1962-01-31 00:00:00,1959-08-01 00:00:00,5.3
359,1967-02-09 00:00:00,1959-08-01 00:00:00,5.2
360,1960-03-15 00:00:00,1959-09-01 00:00:00,5.6
361,1961-02-09 00:00:00,1959-09-01 00:00:00,5.5
362,1962-01-31 00:00:00,1959-09-01 00:00:00,5.6
363,1963-03-07 00:00:00,1959-09-01 00:00:00,5.5
364,1960-03-15 00:00:00,1959-10-01 00:00:00,6.0
365,1961-02-09 00:00:00,1959-10-01 00:00:00,5.8
366,1962-01-31 00:00:00,1959-10-01 00:00:00,5.7
367,1963-03-07 00:00:00,1959-10-01 00:00:00,5.6
